song,artist,play_time,download_time
We'll Live and Die in These Towns ,The Enemy,4May8:56pm,2019-08-22 11:51:39.763551
Caught by the Fuzz,Supergrass,4May8:54pm,2019-08-22 11:51:39.763551
Inbetweener,Sleeper,4May8:51pm,2019-08-22 11:51:39.763551
So Young,Suede,4May8:47pm,2019-08-22 11:51:39.763551
No More Heroes ,The Stranglers,4May8:44pm,2019-08-22 11:51:39.763551
Handbags and Gladrags,Stereophonics,4May8:39pm,2019-08-22 11:51:39.763551
A Little Time,The Beautiful South,4May8:36pm,2019-08-22 11:51:39.763551
Graffiti,Maxïmo Park,4May8:33pm,2019-08-22 11:51:39.763551
Waterfall ,The Stone Roses,4May8:28pm,2019-08-22 11:51:39.763551
In the Morning,The Coral,4May8:26pm,2019-08-22 11:51:39.763551
Suburban Knights,Hard-Fi,4May8:21pm,2019-08-22 11:51:39.763551
Fuck Forever,Babyshambles,4May8:17pm,2019-08-22 11:51:39.763551
My Perfect Cousin,The Undertones,4May8:14pm,2019-08-22 11:51:39.763551
Christine,The House of Love,4May8:10pm,2019-08-22 11:51:39.763551
Burn Baby Burn ,Ash,4May8:07pm,2019-08-22 11:51:39.763551
Bitter Sweet Symphony,The Verve,4May8:01pm,2019-08-22 11:51:39.763551
Motorcycle Emptiness,Manic Street Preachers,4May7:55pm,2019-08-22 11:51:39.763551
Do You Remember the First Time?,Pulp,4May7:50pm,2019-08-22 11:51:39.763551
I Think I'm Paranoid,Garbage,4May2:57pm,2019-08-22 11:51:39.763551
Tony's Theme,Pixies,4May2:55pm,2019-08-22 11:51:39.763551
Vow,Garbage,4May2:51pm,2019-08-22 11:51:39.763551
Popular,Nada Surf,4May2:46pm,2019-08-22 11:51:39.763551
Prove Yourself,Radiohead,4May2:44pm,2019-08-22 11:51:39.763551
Epic,Faith No More,4May2:39pm,2019-08-22 11:51:39.763551
Evil,Interpol,4May2:38pm,2019-08-22 11:51:39.763551
Freak on a Leash,Korn,4May2:35pm,2019-08-22 11:51:39.763551
Still Ill ,The Smiths,4May2:27pm,2019-08-22 11:51:39.763551
Kundalini Express,Love And Rockets,4May2:21pm,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,4May2:17pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,4May2:13pm,2019-08-22 11:51:39.763551
Untitled ,The Saints,2May5:49pm,2019-08-22 11:51:39.763551
Sappy ,Nirvana,2May5:46pm,2019-08-22 11:51:39.763551
Pounding,Doves,2May5:40pm,2019-08-22 11:51:39.763551
Buddy Holly,Weezer,2May5:40pm,2019-08-22 11:51:39.763551
White Limo,Foo Fighters,2May5:34pm,2019-08-22 11:51:39.763551
Take The Skinheads Bowling,Camper Van Beethoven,2May5:31pm,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,2May5:26pm,2019-08-22 11:51:39.763551
Hard to Explain,The Strokes,2May5:20pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,2May5:15pm,2019-08-22 11:51:39.763551
A Boy Named Sue ,Johnny Cash,2May2:57pm,2019-08-22 11:51:39.763551
Heaven Knows I'm Miserable Now ,The Smiths,2May2:53pm,2019-08-22 11:51:39.763551
Star ,David Bowie,2May2:50pm,2019-08-22 11:51:39.763551
He's My Thing ,Babes in Toyland,2May2:47pm,2019-08-22 11:51:39.763551
Human Fly,The Cramps,2May2:44pm,2019-08-22 11:51:39.763551
Human Fly,The Cramps,2May9:09am,2019-08-22 11:51:39.763551
Honey White,Morphine,2May9:06am,2019-08-22 11:51:39.763551
Saturn 5,Inspiral Carpets,2May9:02am,2019-08-22 11:51:39.763551
Temptation,New Order,2May8:56am,2019-08-22 11:51:39.763551
Where You Get Love,Matthew Sweet,2May8:52am,2019-08-22 11:51:39.763551
22 Grand Job,The Rakes,2May8:50am,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,2May8:47am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,2May8:43am,2019-08-22 11:51:39.763551
Master of Puppets,Metallica,1May9:52pm,2019-08-22 11:51:39.763551
Sugar Kane,Sonic Youth,1May9:46pm,2019-08-22 11:51:39.763551
Babooshka,Kate Bush,1May9:43pm,2019-08-22 11:51:39.763551
The New World,X,1May9:39pm,2019-08-22 11:51:39.763551
Piece of My Heart,Big Brother & The Holding Company,1May9:34pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May9:31pm,2019-08-22 11:51:39.763551
That's When I Reach for My Revolver,Mission of Burma,1May9:27pm,2019-08-22 11:51:39.763551
Crackity Jones,Pixies,1May9:25pm,2019-08-22 11:51:39.763551
Kinky Afro,Happy Mondays,1May9:21pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May9:17pm,2019-08-22 11:51:39.763551
Lessons Learned from Rocky I to Rocky III,Cornershop,1May9:14pm,2019-08-22 11:51:39.763551
Just,Radiohead,1May9:09pm,2019-08-22 11:51:39.763551
That's When I Reach for My Revolver,Mission of Burma,1May9:04pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May9:00pm,2019-08-22 11:51:39.763551
That's When I Reach for My Revolver,Mission of Burma,1May6:40pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May6:38pm,2019-08-22 11:51:39.763551
Sabotage ,Beastie Boys,1May6:38pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May6:34pm,2019-08-22 11:51:39.763551
Bill McCai,The Coral,1May6:34pm,2019-08-22 11:51:39.763551
Bill McCai,The Coral,1May6:32pm,2019-08-22 11:51:39.763551
That's When I Reach for My Revolver,Mission of Burma,1May6:28pm,2019-08-22 11:51:39.763551
No More Heroes ,The Stranglers,1May6:24pm,2019-08-22 11:51:39.763551
Drain You,Nirvana,1May6:18pm,2019-08-22 11:51:39.763551
Never Too Much,Luther Vandross,1May6:18pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May6:11pm,2019-08-22 11:51:39.763551
Scarborough Fair / Canticle,Simon & Garfunkel,1May6:07pm,2019-08-22 11:51:39.763551
Schizophrenia,Sonic Youth,1May6:02pm,2019-08-22 11:51:39.763551
Let It Loose,The Rolling Stones,1May5:57pm,2019-08-22 11:51:39.763551
Teenage Icon,The Vaccines,1May5:54pm,2019-08-22 11:51:39.763551
Too Many Puppies,Primus,1May5:50pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May5:46pm,2019-08-22 11:51:39.763551
Kool Thing,Sonic Youth,1May5:42pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May5:38pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May5:35pm,2019-08-22 11:51:39.763551
Oh! Sweet Nuthin' ,The Velvet Underground,1May10:46am,2019-08-22 11:51:39.763551
Shine On,The House of Love,1May10:42am,2019-08-22 11:51:39.763551
Kitty,The Presidents of the United States of America,1May10:39am,2019-08-22 11:51:39.763551
True Faith,New Order,1May10:33am,2019-08-22 11:51:39.763551
Sub,New Order,1May10:28am,2019-08-22 11:51:39.763551
Rebel Girl,Bikini Kill,1May10:25am,2019-08-22 11:51:39.763551
Shitlist,L7,1May10:22am,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,1May10:22am,2019-08-22 11:51:39.763551
Shitlist,L7,1May10:19am,2019-08-22 11:51:39.763551
True Faith ,New Order,1May10:15am,2019-08-22 11:51:39.763551
Feel the Pain,Dinosaur Jr.,1May10:11am,2019-08-22 11:51:39.763551
That's When I Reach for My Revolver,Mission of Burma,1May10:07am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,1May10:03am,2019-08-22 11:51:39.763551
Psycho Killer,The Insurgency,1May10:03am,2019-08-22 11:51:39.763551
Unloveable ,The Smiths,30Apr8:04pm,2019-08-22 11:51:39.763551
Dirty Jeans,Magic Dirt,30Apr8:00pm,2019-08-22 11:51:39.763551
Ever Fallen in Love (With Someone You Shouldn't've?) ,Buzzcocks,30Apr8:00pm,2019-08-22 11:51:39.763551
Ever Fallen in Love (With Someone You Shouldn't've?) ,Buzzcocks,30Apr7:57pm,2019-08-22 11:51:39.763551
The Dreams of Children,The Jam,30Apr7:55pm,2019-08-22 11:51:39.763551
Negative Creep ,Nirvana,30Apr7:55pm,2019-08-22 11:51:39.763551
The Dreams of Children,The Jam,30Apr7:51pm,2019-08-22 11:51:39.763551
New Rose,The Damned,30Apr7:49pm,2019-08-22 11:51:39.763551
Evidently Chickentown,John Cooper Clarke,30Apr7:46pm,2019-08-22 11:51:39.763551
Jacqueline,The Coral,30Apr7:43pm,2019-08-22 11:51:39.763551
"Frankly, Mr. Shankly ",The Smiths,30Apr7:41pm,2019-08-22 11:51:39.763551
Free Fallin',Tom Petty,30Apr7:36pm,2019-08-22 11:51:39.763551
Celebrity Skin,Hole,30Apr7:33pm,2019-08-22 11:51:39.763551
Gimme Shelter,The Rolling Stones,30Apr7:29pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,30Apr7:25pm,2019-08-22 11:51:39.763551
Sorted for E's & Wizz,Pulp,30Apr7:21pm,2019-08-22 11:51:39.763551
Cut Your Hair,Pavement,30Apr7:18pm,2019-08-22 11:51:39.763551
Punk Rock Girl,The Dead Milkmen,30Apr7:15pm,2019-08-22 11:51:39.763551
Mile End,Pulp,30Apr7:10pm,2019-08-22 11:51:39.763551
Back on the Chain Gang ,Pretenders,30Apr3:59pm,2019-08-22 11:51:39.763551
White Limo,Foo Fighters,30Apr3:56pm,2019-08-22 11:51:39.763551
Punk Rock Girl,The Dead Milkmen,30Apr3:53pm,2019-08-22 11:51:39.763551
"""Heroes"" ",David Bowie,30Apr3:47pm,2019-08-22 11:51:39.763551
Let's Dance ,David Bowie,30Apr3:39pm,2019-08-22 11:51:39.763551
Atomic,Sleeper,30Apr3:34pm,2019-08-22 11:51:39.763551
Five Years ,David Bowie,30Apr3:29pm,2019-08-22 11:51:39.763551
Doesn't Remind Me,Audioslave,30Apr3:25pm,2019-08-22 11:51:39.763551
I Alone,Live,30Apr3:21pm,2019-08-22 11:51:39.763551
Nothing But Love,James,30Apr3:18pm,2019-08-22 11:51:39.763551
Rebellion (Lies),Arcade Fire,30Apr3:12pm,2019-08-22 11:51:39.763551
Stand ,R.E.M.,30Apr3:09pm,2019-08-22 11:51:39.763551
Disillusion,Badly Drawn Boy,30Apr3:04pm,2019-08-22 11:51:39.763551
Incinerate,Sonic Youth,30Apr2:59pm,2019-08-22 11:51:39.763551
Christine,The House of Love,30Apr2:55pm,2019-08-22 11:51:39.763551
No Surprises,Radiohead,30Apr2:52pm,2019-08-22 11:51:39.763551
Hello Operator,The White Stripes,30Apr2:49pm,2019-08-22 11:51:39.763551
Love Will Tear Us Apart,Joy Division,30Apr2:46pm,2019-08-22 11:51:39.763551
Love Is The Law,The Seahorses,30Apr2:38pm,2019-08-22 11:51:39.763551
Vicar in a Tutu ,The Smiths,30Apr2:35pm,2019-08-22 11:51:39.763551
Your Love Alone Is Not Enough,Manic Street Preachers,30Apr2:31pm,2019-08-22 11:51:39.763551
Bitter Sweet Symphony,The Verve,30Apr2:25pm,2019-08-22 11:51:39.763551
The Nothing,Mystery Jets,30Apr2:20pm,2019-08-22 11:51:39.763551
Sit Down,James,30Apr2:16pm,2019-08-22 11:51:39.763551
Sunny Afternoon ,The Kinks,30Apr2:13pm,2019-08-22 11:51:39.763551
How Do You?,Radiohead,30Apr2:11pm,2019-08-22 11:51:39.763551
Dancing in the Dark,Bruce Springsteen,30Apr2:07pm,2019-08-22 11:51:39.763551
Gouge Away,Pixies,30Apr2:04pm,2019-08-22 11:51:39.763551
Island in the Sun,Weezer,30Apr2:01pm,2019-08-22 11:51:39.763551
Whatever Happened To...? ,Buzzcocks,30Apr1:58pm,2019-08-22 11:51:39.763551
Surfacing,Slipknot,30Apr1:54pm,2019-08-22 11:51:39.763551
Skinny Little Bitch,Hole,30Apr1:50pm,2019-08-22 11:51:39.763551
Blood And Roses,The Smithereens,30Apr1:47pm,2019-08-22 11:51:39.763551
Land of Confusion,Disturbed,30Apr1:42pm,2019-08-22 11:51:39.763551
(Nice Dream),Radiohead,30Apr1:38pm,2019-08-22 11:51:39.763551
I Am the Mob,Catatonia,30Apr1:35pm,2019-08-22 11:51:39.763551
Kiss Off,Violent Femmes,30Apr1:32pm,2019-08-22 11:51:39.763551
No Brakes,The Offspring,30Apr1:28pm,2019-08-22 11:51:39.763551
Kooks ,David Bowie,30Apr1:25pm,2019-08-22 11:51:39.763551
Glycerine ,Bush,30Apr1:21pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,30Apr1:17pm,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,30Apr1:15pm,2019-08-22 11:51:39.763551
Disorder ,Joy Division,30Apr12:12pm,2019-08-22 11:51:39.763551
Just Like Honey,The Jesus and Mary Chain,30Apr12:09pm,2019-08-22 11:51:39.763551
Laid,James,30Apr12:07pm,2019-08-22 11:51:39.763551
Heroin,The Velvet Underground,30Apr11:52am,2019-08-22 11:51:39.763551
Psycho Killer ,Talking Heads,30Apr11:48am,2019-08-22 11:51:39.763551
Hey,Pixies,30Apr11:44am,2019-08-22 11:51:39.763551
Blister In The Sun,Violent Femmes,30Apr11:42am,2019-08-22 11:51:39.763551
Gold Soundz,Pavement,30Apr11:39am,2019-08-22 11:51:39.763551
Rock & Roll ,The Velvet Underground,30Apr11:35am,2019-08-22 11:51:39.763551
Movin' On Up,Primal Scream,30Apr11:31am,2019-08-22 11:51:39.763551
Love Will Tear Us Apart ,Joy Division,30Apr11:27am,2019-08-22 11:51:39.763551
The Lovecats,The Cure,30Apr11:24am,2019-08-22 11:51:39.763551
The Killing Moon,Echo & the Bunnymen,30Apr11:18am,2019-08-22 11:51:39.763551
Marquee Moon ,Television,30Apr11:07am,2019-08-22 11:51:39.763551
She Don't Use Jelly,The Flaming Lips,30Apr11:03am,2019-08-22 11:51:39.763551
Train in Vain ,The Clash,30Apr11:00am,2019-08-22 11:51:39.763551
Where Is My Mind?,Pixies,30Apr10:56am,2019-08-22 11:51:39.763551
That's When I Reach for My Revolver,Mission of Burma,30Apr10:52am,2019-08-22 11:51:39.763551
I Wanna Be Adored ,The Stone Roses,30Apr10:48am,2019-08-22 11:51:39.763551
Common People,Pulp,30Apr10:42am,2019-08-22 11:51:39.763551
Loser,Beck,30Apr10:38am,2019-08-22 11:51:39.763551
Waiting Room,Fugazi,30Apr10:35am,2019-08-22 11:51:39.763551
Mrs. Robinson ,The Lemonheads,30Apr10:31am,2019-08-22 11:51:39.763551
Lust For Life,Iggy Pop,30Apr10:26am,2019-08-22 11:51:39.763551
Rise ,Public Image Ltd.,30Apr10:20am,2019-08-22 11:51:39.763551
Start Choppin',Dinosaur Jr.,30Apr10:14am,2019-08-22 11:51:39.763551
Only Shallow ,My Bloody Valentine,30Apr10:10am,2019-08-22 11:51:39.763551
I Wanna Be Your Dog,The Stooges,30Apr10:07am,2019-08-22 11:51:39.763551
How Soon Is Now? ,The Smiths,30Apr10:00am,2019-08-22 11:51:39.763551
Son of a Gun,The Vaselines,30Apr9:56am,2019-08-22 11:51:39.763551
Feel the Pain,Dinosaur Jr.,30Apr9:52am,2019-08-22 11:51:39.763551
Cut Your Hair,Pavement,30Apr9:49am,2019-08-22 11:51:39.763551
Cannonball,The Breeders,30Apr9:45am,2019-08-22 11:51:39.763551
Teen Age Riot (album version),Sonic Youth,30Apr9:38am,2019-08-22 11:51:39.763551
Mile End,Pulp,30Apr8:57am,2019-08-22 11:51:39.763551
Shakespeare's Sister ,The Smiths,30Apr8:54am,2019-08-22 11:51:39.763551
Five Years ,David Bowie,30Apr8:49am,2019-08-22 11:51:39.763551
Mardy Bum,Arctic Monkeys,30Apr8:46am,2019-08-22 11:51:39.763551
Disposable Teens,Marilyn Manson,30Apr8:43am,2019-08-22 11:51:39.763551
Plug In Baby,Muse,30Apr8:38am,2019-08-22 11:51:39.763551
Stupid Girl,Garbage,30Apr8:34am,2019-08-22 11:51:39.763551
Hybrid Moments,Misfits,30Apr8:32am,2019-08-22 11:51:39.763551
Banquet,Bloc Party,30Apr8:28am,2019-08-22 11:51:39.763551
Violent Pornography,System of a Down,29Apr8:58am,2019-08-22 11:51:39.763551
Ask ,The Smiths,29Apr8:54am,2019-08-22 11:51:39.763551
Jesus I Was Evil,Darcy Clay,27Apr12:16am,2019-08-22 11:51:39.763551
Train in Vain ,The Clash,26Apr5:42pm,2019-08-22 11:51:39.763551
Cavorting,The Courteeners,26Apr5:39pm,2019-08-22 11:51:39.763551
Rise ,Public Image Ltd.,26Apr5:33pm,2019-08-22 11:51:39.763551
Love Battery ,Buzzcocks,26Apr5:32pm,2019-08-22 11:51:39.763551
A Pillar of Salt,The Thermals,26Apr5:29pm,2019-08-22 11:51:39.763551
I Think I'm Paranoid,Garbage,26Apr5:23pm,2019-08-22 11:51:39.763551
Gardenia,Iggy Pop,26Apr5:18pm,2019-08-22 11:51:39.763551
Happy Hour,The Housemartins,26Apr5:16pm,2019-08-22 11:51:39.763551
All I Want To Do Is Rock,Travis,26Apr4:41pm,2019-08-22 11:51:39.763551
Mote,Sonic Youth,26Apr4:34pm,2019-08-22 11:51:39.763551
Don't Marry Her,The Beautiful South,26Apr4:30pm,2019-08-22 11:51:39.763551
"Frankly, Mr. Shankly ",The Smiths,26Apr4:28pm,2019-08-22 11:51:39.763551
All Day and All of the Night,The Kinks,26Apr4:23pm,2019-08-22 11:51:39.763551
The Suburbs,Arcade Fire,26Apr4:23pm,2019-08-22 11:51:39.763551
All Day and All of the Night,The Kinks,26Apr4:20pm,2019-08-22 11:51:39.763551
Perfect Day,Lou Reed,26Apr4:16pm,2019-08-22 11:51:39.763551
The Distance,Cake,26Apr4:13pm,2019-08-22 11:51:39.763551
Oh Shit ,Buzzcocks,26Apr4:12pm,2019-08-22 11:51:39.763551
The Fight Song,Marilyn Manson,26Apr4:09pm,2019-08-22 11:51:39.763551
I Am The Fly ,Wire,26Apr4:05pm,2019-08-22 11:51:39.763551
Fell on Black Days,Soundgarden,26Apr4:01pm,2019-08-22 11:51:39.763551
Brimful Of Asha,Cornershop,26Apr4:01pm,2019-08-22 11:51:39.763551
Brimful Of Asha,Cornershop,26Apr11:58am,2019-08-22 11:51:39.763551
I Don't Mind ,Buzzcocks,26Apr11:55am,2019-08-22 11:51:39.763551
Sticks 'n' Stones,Jamie T,26Apr11:51am,2019-08-22 11:51:39.763551
Down With the Sickness,Disturbed,26Apr11:46am,2019-08-22 11:51:39.763551
If I Could Talk I'd Tell You,The Lemonheads,26Apr11:43am,2019-08-22 11:51:39.763551
Harness Your Hopes,Pavement,26Apr11:40am,2019-08-22 11:51:39.763551
Joy Division Oven Gloves,Half Man Half Biscuit,26Apr11:40am,2019-08-22 11:51:39.763551
Harness Your Hopes,Pavement,26Apr10:13am,2019-08-22 11:51:39.763551
Gold Soundz,Pavement,26Apr10:10am,2019-08-22 11:51:39.763551
Cut Your Hair,Pavement,26Apr10:07am,2019-08-22 11:51:39.763551
Chevy (Old to Begin),Pavement,26Apr10:03am,2019-08-22 11:51:39.763551
Stereo,Pavement,26Apr10:00am,2019-08-22 11:51:39.763551
Shady Lane/J vs. S,Pavement,26Apr9:56am,2019-08-22 11:51:39.763551
Cosmic Dancer,T. Rex,26Apr9:52am,2019-08-22 11:51:39.763551
Shady Lane/J vs. S,Pavement,26Apr9:52am,2019-08-22 11:51:39.763551
There Must Be An Angel (Playing With My Heart),Eurythmics,26Apr9:48am,2019-08-22 11:51:39.763551
Cosmic Dancer,T. Rex,26Apr9:48am,2019-08-22 11:51:39.763551
There Must Be An Angel (Playing With My Heart),Eurythmics,26Apr9:43am,2019-08-22 11:51:39.763551
Unfair,Pavement,26Apr9:41am,2019-08-22 11:51:39.763551
Love Is The Law,The Seahorses,26Apr9:33am,2019-08-22 11:51:39.763551
Caught by the Fuzz,Supergrass,26Apr9:31am,2019-08-22 11:51:39.763551
If I Could Talk I'd Tell You,The Lemonheads,26Apr9:28am,2019-08-22 11:51:39.763551
Joy Division Oven Gloves,Half Man Half Biscuit,26Apr9:25am,2019-08-22 11:51:39.763551
Black Steel,Tricky,26Apr9:12am,2019-08-22 11:51:39.763551
Drive,R.E.M.,26Apr9:08am,2019-08-22 11:51:39.763551
"What's the Frequency, Kenneth?",R.E.M.,26Apr9:04am,2019-08-22 11:51:39.763551
"Irish Blood, English Heart",Morrissey,26Apr9:01am,2019-08-22 11:51:39.763551
Freak on a Leash,Korn,26Apr8:57am,2019-08-22 11:51:39.763551
Superstar,Sonic Youth,26Apr8:53am,2019-08-22 11:51:39.763551
Awkward ,Fidlar,26Apr8:50am,2019-08-22 11:51:39.763551
Free World,Kirsty MacColl,26Apr8:47am,2019-08-22 11:51:39.763551
Oh Yeah ,Ash,26Apr8:44am,2019-08-22 11:51:39.763551
Teenage Kicks,The Undertones,26Apr8:40am,2019-08-22 11:51:39.763551
Love Grows (Where My Rosemary Goes) ,Edison Lighthouse,26Apr8:37am,2019-08-22 11:51:39.763551
Woke Up This Morning ,Alabama 3,26Apr8:33am,2019-08-22 11:51:39.763551
People Who Died,The Jim Carroll Band,26Apr8:27am,2019-08-22 11:51:39.763551
Low,Cracker,25Apr6:51pm,2019-08-22 11:51:39.763551
An Honest Mistake,The Bravery,25Apr6:48pm,2019-08-22 11:51:39.763551
Death,White Lies,25Apr6:43pm,2019-08-22 11:51:39.763551
Kooks ,David Bowie,25Apr6:40pm,2019-08-22 11:51:39.763551
You Oughta Know ,Alanis Morissette,25Apr6:34pm,2019-08-22 11:51:39.763551
Freak Scene,Dinosaur Jr.,25Apr6:30pm,2019-08-22 11:51:39.763551
Kill Your Television,Ned's Atomic Dustbin,25Apr6:27pm,2019-08-22 11:51:39.763551
Mr. Cab Driver,Lenny Kravitz,25Apr6:24pm,2019-08-22 11:51:39.763551
Debaser,Pixies,25Apr6:20pm,2019-08-22 11:51:39.763551
Frances Farmer Will Have Her Revenge on Seattle,Nirvana,25Apr1:59pm,2019-08-22 11:51:39.763551
Cosmic Dancer,T. Rex,25Apr1:55pm,2019-08-22 11:51:39.763551
AKA... What a Life!,Noel Gallagher's High Flying Birds,25Apr1:54pm,2019-08-22 11:51:39.763551
Everlong,Foo Fighters,25Apr1:51pm,2019-08-22 11:51:39.763551
Bone Machine,Pixies,25Apr1:48pm,2019-08-22 11:51:39.763551
She Sells Sanctuary (2009 Re,The Cult,25Apr1:43pm,2019-08-22 11:51:39.763551
Black and White Town,Doves,25Apr1:39pm,2019-08-22 11:51:39.763551
Head Like a Hole ,Nine Inch Nails,25Apr1:34pm,2019-08-22 11:51:39.763551
Gone Away,The Offspring,25Apr1:30pm,2019-08-22 11:51:39.763551
Born to Run,Bruce Springsteen,25Apr1:25pm,2019-08-22 11:51:39.763551
Cherub Rock ,The Smashing Pumpkins,25Apr1:21pm,2019-08-22 11:51:39.763551
Time Bomb,Rancid,25Apr1:18pm,2019-08-22 11:51:39.763551
Tell Me When It's Over,The Dream Syndicate,25Apr1:15pm,2019-08-22 11:51:39.763551
Punk Rock Girl,The Dead Milkmen,25Apr1:12pm,2019-08-22 11:51:39.763551
Are You In Love With A Notion?,The Courteeners,25Apr1:08pm,2019-08-22 11:51:39.763551
Free Toy ,Longpigs,25Apr1:03pm,2019-08-22 11:51:39.763551
Personal Jesus,Depeche Mode,25Apr12:58pm,2019-08-22 11:51:39.763551
Because I Want You,Placebo,25Apr12:55pm,2019-08-22 11:51:39.763551
Harborcoat,R.E.M.,25Apr12:51pm,2019-08-22 11:51:39.763551
Panic ,The Smiths,25Apr12:48pm,2019-08-22 11:51:39.763551
AKA... What a Life!,Noel Gallagher's High Flying Birds,25Apr12:44pm,2019-08-22 11:51:39.763551
Don't Marry Her,The Beautiful South,25Apr12:41pm,2019-08-22 11:51:39.763551
"Yesterday, Today & Probably Tomorrow",The Courteeners,25Apr12:38pm,2019-08-22 11:51:39.763551
Here Comes the Summer ,The Undertones,25Apr12:36pm,2019-08-22 11:51:39.763551
Babies,Pulp,25Apr12:32pm,2019-08-22 11:51:39.763551
Christine,The House of Love,25Apr12:28pm,2019-08-22 11:51:39.763551
Christine,The House of Love,25Apr12:12pm,2019-08-22 11:51:39.763551
Post Break,The Vaccines,25Apr12:09pm,2019-08-22 11:51:39.763551
In the City,The Jam,25Apr12:06pm,2019-08-22 11:51:39.763551
Girl From Mars,Ash,25Apr12:03pm,2019-08-22 11:51:39.763551
The World's On Fire,The Housemartins,25Apr11:59am,2019-08-22 11:51:39.763551
The Last of the Famous International Playboys ,Morrissey,25Apr11:56am,2019-08-22 11:51:39.763551
Caught By The River,Doves,25Apr11:50am,2019-08-22 11:51:39.763551
Golden Brown,The Stranglers,25Apr11:41am,2019-08-22 11:51:39.763551
Wide Open Space,Mansun,25Apr11:37am,2019-08-22 11:51:39.763551
Haunted By You,Gene,25Apr11:33am,2019-08-22 11:51:39.763551
The Size Of A Cow,The Wonder Stuff,25Apr11:30am,2019-08-22 11:51:39.763551
Opus 40 ,Mercury Rev,25Apr11:25am,2019-08-22 11:51:39.763551
Song 2 ,Blur,25Apr11:23am,2019-08-22 11:51:39.763551
Saturn 5,Inspiral Carpets,25Apr11:19am,2019-08-22 11:51:39.763551
If I Could Talk I'd Tell You,The Lemonheads,25Apr11:16am,2019-08-22 11:51:39.763551
Jimmy Jimmy,The Undertones,25Apr11:13am,2019-08-22 11:51:39.763551
He's My Thing ,Babes in Toyland,25Apr11:11am,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,25Apr11:07am,2019-08-22 11:51:39.763551
Back on the Chain Gang ,Pretenders,25Apr11:03am,2019-08-22 11:51:39.763551
Man in the Box,Alice in Chains,25Apr9:54am,2019-08-22 11:51:39.763551
Queer,Garbage,25Apr9:49am,2019-08-22 11:51:39.763551
Son of a Gun,The Vaselines,25Apr9:45am,2019-08-22 11:51:39.763551
Rearrange,Miles Kane,25Apr9:42am,2019-08-22 11:51:39.763551
Freedom,The Housemartins,25Apr9:38am,2019-08-22 11:51:39.763551
How Come,The Courteeners,25Apr9:36am,2019-08-22 11:51:39.763551
D'You Know What I Mean?,Oasis,25Apr9:28am,2019-08-22 11:51:39.763551
Rich,Yeah Yeah Yeahs,25Apr9:24am,2019-08-22 11:51:39.763551
Without You,Harry Nilsson,25Apr9:21am,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,25Apr9:17am,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,25Apr8:42am,2019-08-22 11:51:39.763551
Family Tree,Black Lips,24Apr5:59pm,2019-08-22 11:51:39.763551
A.M. 180,Grandaddy,24Apr5:56pm,2019-08-22 11:51:39.763551
Monkey Gone to Heaven,Pixies,24Apr5:53pm,2019-08-22 11:51:39.763551
Kennedy,The Wedding Present,24Apr5:49pm,2019-08-22 11:51:39.763551
Coming Undone,Korn,24Apr5:45pm,2019-08-22 11:51:39.763551
"Get Me Away from Here, I'm Dying",Belle and Sebastian,24Apr5:42pm,2019-08-22 11:51:39.763551
No Rain,Blind Melon,24Apr5:38pm,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,24Apr8:42am,2019-08-22 11:51:39.763551
Female of the Species,Space,24Apr8:39am,2019-08-22 11:51:39.763551
Lady Madonna ,The Beatles,24Apr8:36am,2019-08-22 11:51:39.763551
No Reply ,Buzzcocks,22Apr5:48pm,2019-08-22 11:51:39.763551
(I'm Not Your) Steppin' Stone ,The Monkees,22Apr5:45pm,2019-08-22 11:51:39.763551
